Entity,Code,Year,Low-carbon energy
Poland,POL,1994,0.17316207
Poland,POL,1995,0.18692778
Poland,POL,1996,0.20056985
Poland,POL,1997,0.21433204
Poland,POL,1998,0.2750537
Poland,POL,1999,0.25920153
Poland,POL,2000,0.27383745
Poland,POL,2001,0.3664321
Poland,POL,2002,0.3666197
Poland,POL,2003,0.34110776
Poland,POL,2004,0.48030588
Poland,POL,2005,0.7058195
Poland,POL,2006,0.8424864
Poland,POL,2007,1.0654138
Poland,POL,2008,1.6952474
Poland,POL,2009,2.3736656
Poland,POL,2010,2.7102385
Poland,POL,2011,3.1647341
Poland,POL,2012,4.137544
Poland,POL,2013,3.8623652
Poland,POL,2014,4.500261
Poland,POL,2015,4.6142783
Poland,POL,2016,3.9338424
Poland,POL,2017,3.761958
Poland,POL,2018,3.8035007
Poland,POL,2019,4.5371647
Poland,POL,2020,5.1583614
Poland,POL,2021,4.974529
Poland,POL,2022,5.816345
Poland,POL,2023,7.2201915
Poland,POL,2024,8.00657
Poland,POL,2025,8.331193
Portugal,PRT,1965,10.953425
Portugal,PRT,1966,13.308097
Portugal,PRT,1967,12.74329
Portugal,PRT,1968,11.9471655
Portugal,PRT,1969,13.778997
Portugal,PRT,1970,9.722481
Portugal,PRT,1971,9.101356
Portugal,PRT,1972,9.506365
Portugal,PRT,1973,9.078988
Portugal,PRT,1974,9.188091
Portugal,PRT,1975,7.641354
Portugal,PRT,1976,5.7529244
Portugal,PRT,1977,10.763183
Portugal,PRT,1978,11.087891
Portugal,PRT,1979,10.842974
Portugal,PRT,1980,7.951953
Portugal,PRT,1981,5.113169
Portugal,PRT,1982,6.4829006
Portugal,PRT,1983,7.347118
Portugal,PRT,1984,8.496555
Portugal,PRT,1985,9.550048
Portugal,PRT,1986,7.26351
Portugal,PRT,1987,7.592137
Portugal,PRT,1988,9.060396
Portugal,PRT,1989,4.2528143
Portugal,PRT,1990,6.112097
Portugal,PRT,1991,5.990053
Portugal,PRT,1992,3.5886154
Portugal,PRT,1993,5.568377
Portugal,PRT,1994,6.6160097
Portugal,PRT,1995,5.1501555
Portugal,PRT,1996,8.129213
Portugal,PRT,1997,7.274584
Portugal,PRT,1998,6.5897927
Portugal,PRT,1999,4.3251796
Portugal,PRT,2000,5.9652815
Portugal,PRT,2001,7.1487317
Portugal,PRT,2002,4.823728
Portugal,PRT,2003,7.768409
Portugal,PRT,2004,5.8121533
Portugal,PRT,2005,4.267288
Portugal,PRT,2006,7.6446652
Portugal,PRT,2007,8.563515
Portugal,PRT,2008,8.238728
Portugal,PRT,2009,10.288504
Portugal,PRT,2010,15.105033
Portugal,PRT,2011,13.980375
Portugal,PRT,2012,12.635985
Portugal,PRT,2013,16.561508
Portugal,PRT,2014,17.519163
Portugal,PRT,2015,14.355488
Portugal,PRT,2016,16.493715
Portugal,PRT,2017,12.549013
Portugal,PRT,2018,15.680396
Portugal,PRT,2019,15.42336
Portugal,PRT,2020,19.104193
Portugal,PRT,2021,20.2806
Portugal,PRT,2022,18.341745
Portugal,PRT,2023,21.929983
Portugal,PRT,2024,25.266365
Portugal,PRT,2025,24.591345
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.0076322397
Qatar,QAT,2012,0.0066911615
Qatar,QAT,2013,0.048688114
Qatar,QAT,2014,0.060917903
Qatar,QAT,2015,0.06183018
Qatar,QAT,2016,0.064863555
Qatar,QAT,2017,0.07075905
Qatar,QAT,2018,0.07256286
Qatar,QAT,2019,0.0625488
Qatar,QAT,2020,0.08069568
Qatar,QAT,2021,0.07589289
Qatar,QAT,2022,0.11933704
Qatar,QAT,2023,0.37801272
Qatar,QAT,2024,0.38103244
Qatar,QAT,2025,0.6256037
Romania,ROU,1965,0.36313823
Romania,ROU,1966,0.35055703
Romania,ROU,1967,0.44884372
Romania,ROU,1968,0.446384
Romania,ROU,1969,0.5522162
Romania,ROU,1970,0.6500477
Romania,ROU,1971,0.9994023
Romania,ROU,1972,1.5659866
Romania,ROU,1973,1.476751
Romania,ROU,1974,1.6525385
Romania,ROU,1975,1.674024
Romania,ROU,1976,1.3367361
Romania,ROU,1977,1.4563959
Romania,ROU,1978,1.5383002
Romania,ROU,1979,1.6138031
Romania,ROU,1980,1.787118
Romania,ROU,1981,1.7973334
Romania,ROU,1982,1.6836262
Romania,ROU,1983,1.4287758
Romania,ROU,1984,1.6300305
Romania,ROU,1985,1.8423977
Romania,ROU,1986,1.5248379
Romania,ROU,1987,1.5246583
Romania,ROU,1988,1.9907874
Romania,ROU,1989,1.8342261
Romania,ROU,1990,1.6098396
Romania,ROU,1991,2.4772482
Romania,ROU,1992,2.2292764
Romania,ROU,1993,2.5149813
Romania,ROU,1994,2.6956956
Romania,ROU,1995,3.27191
Romania,ROU,1996,3.7787359
Romania,ROU,1997,6.8618584
Romania,ROU,1998,7.849413
Romania,ROU,1999,8.644362
Romania,ROU,2000,7.9069047
Romania,ROU,2001,7.6552744
Romania,ROU,2002,7.849616
Romania,ROU,2003,6.5185075
Romania,ROU,2004,7.754931
Romania,ROU,2005,8.731166
Romania,ROU,2006,8.137087
Romania,ROU,2007,9.395528
Romania,ROU,2008,12.274383
Romania,ROU,2009,14.017093
Romania,ROU,2010,15.643148
Romania,ROU,2011,14.169769
Romania,ROU,2012,14.001564
Romania,ROU,2013,16.889439
Romania,ROU,2014,18.410788
Romania,ROU,2015,18.776157
Romania,ROU,2016,19.04239
Romania,ROU,2017,17.916006
Romania,ROU,2018,18.283983
Romania,ROU,2019,18.316967
Romania,ROU,2020,19.464676
Romania,ROU,2021,18.760714
Romania,ROU,2022,19.261726
Romania,ROU,2023,21.116352
Romania,ROU,2024,19.732756
Romania,ROU,2025,19.867718
Russia,RUS,1985,4.974108
Russia,RUS,1986,5.127629
Russia,RUS,1987,5.5434966
Russia,RUS,1988,5.7351503
Russia,RUS,1989,5.746237
Russia,RUS,1990,5.3803353
Russia,RUS,1991,5.523506
Russia,RUS,1992,5.787755
Russia,RUS,1993,6.2297626
Russia,RUS,1994,6.050661
Russia,RUS,1995,6.4834957
Russia,RUS,1996,6.800744
Russia,RUS,1997,7.2365932
Russia,RUS,1998,7.054018
Russia,RUS,1999,7.801155
Russia,RUS,2000,8.105992
Russia,RUS,2001,8.401209
Russia,RUS,2002,8.445852
Russia,RUS,2003,8.545744
Russia,RUS,2004,8.559316
Russia,RUS,2005,8.712777
Russia,RUS,2006,8.617067
Russia,RUS,2007,8.763678
Russia,RUS,2008,8.648462
Russia,RUS,2009,9.279129
Russia,RUS,2010,9.070923
Russia,RUS,2011,8.805494
Russia,RUS,2012,8.918569
Russia,RUS,2013,9.089056
Russia,RUS,2014,9.266186
Russia,RUS,2015,9.894341
Russia,RUS,2016,9.983966
Russia,RUS,2017,10.177797
Russia,RUS,2018,9.939551
Russia,RUS,2019,10.237516
Russia,RUS,2020,11.188437
Russia,RUS,2021,11.137475
Russia,RUS,2022,10.589745
Russia,RUS,2023,10.274831
Russia,RUS,2024,10.132815
Russia,RUS,2025,10.176702
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.000028612196
Saudi Arabia,SAU,2009,0.000027617329
Saudi Arabia,SAU,2010,0.0001668231
Saudi Arabia,SAU,2011,0.00021084888
Saudi Arabia,SAU,2012,0.00094456284
Saudi Arabia,SAU,2013,0.0015552074
Saudi Arabia,SAU,2014,0.0015650329
Saudi Arabia,SAU,2015,0.0015010762
Saudi Arabia,SAU,2016,0.001442908
Saudi Arabia,SAU,2017,0.0021954942
Saudi Arabia,SAU,2018,0.0052977903
Saudi Arabia,SAU,2019,0.007156169
Saudi Arabia,SAU,2020,0.03175184
Saudi Arabia,SAU,2021,0.033548843
Saudi Arabia,SAU,2022,0.06426564
Saudi Arabia,SAU,2023,0.14852746
Saudi Arabia,SAU,2024,0.33740965
Saudi Arabia,SAU,2025,0.59179294
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.15635076
Singapore,SGP,1987,0.14869615
Singapore,SGP,1988,0.1285207
Singapore,SGP,1989,0.11271292
Singapore,SGP,1990,0.09431908
Singapore,SGP,1991,0.2667949
Singapore,SGP,1992,0.24867848
Singapore,SGP,1993,0.2276172
Singapore,SGP,1994,0.19901794
Singapore,SGP,1995,0.19090301
Singapore,SGP,1996,0.1891828
Singapore,SGP,1997,0.17986782
Singapore,SGP,1998,0.17741412
Singapore,SGP,1999,0.17920549
Singapore,SGP,2000,0.16759966
Singapore,SGP,2001,0.28629795
Singapore,SGP,2002,0.2972712
Singapore,SGP,2003,0.33025557
Singapore,SGP,2004,0.28270224
Singapore,SGP,2005,0.26694646
Singapore,SGP,2006,0.23977552
Singapore,SGP,2007,0.23068626
Singapore,SGP,2008,0.22863066
Singapore,SGP,2009,0.21549849
Singapore,SGP,2010,0.21846871
Singapore,SGP,2011,0.21690121
Singapore,SGP,2012,0.2266158
Singapore,SGP,2013,0.2521105
Singapore,SGP,2014,0.26120645
Singapore,SGP,2015,0.2686891
Singapore,SGP,2016,0.25955975
Singapore,SGP,2017,0.24464431
Singapore,SGP,2018,0.24068627
Singapore,SGP,2019,0.2516575
Singapore,SGP,2020,0.2549255
Singapore,SGP,2021,0.26193407
Singapore,SGP,2022,0.3943033
Singapore,SGP,2023,0.35808745
Singapore,SGP,2024,0.3925614
Singapore,SGP,2025,0.40787753
Slovakia,SVK,1965,2.1690378
Slovakia,SVK,1966,2.001741
Slovakia,SVK,1967,1.6964227
Slovakia,SVK,1968,1.4027232
Slovakia,SVK,1969,1.0382855
Slovakia,SVK,1970,1.4262867
Slovakia,SVK,1971,0.99039406
Slovakia,SVK,1972,0.9921395
Slovakia,SVK,1973,1.2372358
Slovakia,SVK,1974,2.1652792
Slovakia,SVK,1975,1.4333782
Slovakia,SVK,1976,1.804891
Slovakia,SVK,1977,1.4123957
Slovakia,SVK,1978,1.1298534
Slovakia,SVK,1979,3.9535089
Slovakia,SVK,1980,7.4072413
Slovakia,SVK,1981,8.16867
Slovakia,SVK,1982,9.128791
Slovakia,SVK,1983,9.59875
Slovakia,SVK,1984,10.18486
Slovakia,SVK,1985,12.871074
Slovakia,SVK,1986,15.715164
Slovakia,SVK,1987,15.252904
Slovakia,SVK,1988,15.033909
Slovakia,SVK,1989,15.761385
Slovakia,SVK,1990,15.526003
Slovakia,SVK,1991,16.744696
Slovakia,SVK,1992,16.999441
Slovakia,SVK,1993,19.121529
Slovakia,SVK,1994,21.52201
Slovakia,SVK,1995,19.459898
Slovakia,SVK,1996,18.840939
Slovakia,SVK,1997,18.623056
Slovakia,SVK,1998,19.609413
Slovakia,SVK,1999,22.072546
Slovakia,SVK,2000,26.553679
Slovakia,SVK,2001,26.139387
Slovakia,SVK,2002,26.90495
Slovakia,SVK,2003,26.319569
Slovakia,SVK,2004,25.953777
Slovakia,SVK,2005,26.577452
Slovakia,SVK,2006,27.792667
Slovakia,SVK,2007,25.985092
Slovakia,SVK,2008,27.044653
Slovakia,SVK,2009,26.220064
Slovakia,SVK,2010,26.10383
Slovakia,SVK,2011,27.790648
Slovakia,SVK,2012,29.480515
Slovakia,SVK,2013,29.764475
Slovakia,SVK,2014,32.144917
Slovakia,SVK,2015,31.330395
Slovakia,SVK,2016,30.78702
Slovakia,SVK,2017,29.647858
Slovakia,SVK,2018,29.132488
Slovakia,SVK,2019,31.58697
Slovakia,SVK,2020,32.629177
Slovakia,SVK,2021,30.773989
Slovakia,SVK,2022,32.604656
Slovakia,SVK,2023,36.146175
Slovakia,SVK,2024,37.899246
Slovakia,SVK,2025,38.02068
Slovenia,SVN,1990,26.200073
Slovenia,SVN,1991,29.186338
Slovenia,SVN,1992,26.06248
Slovenia,SVN,1993,24.341808
Slovenia,SVN,1994,26.581089
Slovenia,SVN,1995,25.465141
Slovenia,SVN,1996,23.902721
Slovenia,SVN,1997,24.16059
Slovenia,SVN,1998,25.071798
Slovenia,SVN,1999,24.723867
Slovenia,SVN,2000,25.588203
Slovenia,SVN,2001,26.252113
Slovenia,SVN,2002,26.564646
Slovenia,SVN,2003,25.17626
Slovenia,SVN,2004,26.632868
Slovenia,SVN,2005,26.861475
Slovenia,SVN,2006,25.669975
Slovenia,SVN,2007,25.863049
Slovenia,SVN,2008,27.36307
Slovenia,SVN,2009,28.832159
Slovenia,SVN,2010,28.38019
Slovenia,SVN,2011,29.54999
Slovenia,SVN,2012,28.948011
Slovenia,SVN,2013,30.015919
Slovenia,SVN,2014,36.047703
Slovenia,SVN,2015,31.800318
Slovenia,SVN,2016,31.113567
Slovenia,SVN,2017,31.756393
Slovenia,SVN,2018,31.246801
Slovenia,SVN,2019,32.240925
Slovenia,SVN,2020,36.796524
Slovenia,SVN,2021,34.374382
Slovenia,SVN,2022,33.412724
Slovenia,SVN,2023,37.23202
Slovenia,SVN,2024,36.834473
Slovenia,SVN,2025,36.810307
South Africa,ZAF,1965,0.010447371
South Africa,ZAF,1966,0.010102186
South Africa,ZAF,1967,0.0070061227
South Africa,ZAF,1968,0.006127749
South Africa,ZAF,1969,0.0052073817
South Africa,ZAF,1970,0.0059321974
South Africa,ZAF,1971,0.024680082
South Africa,ZAF,1972,0.17843497
South Africa,ZAF,1973,0.1959508
South Africa,ZAF,1974,0.21900664
South Africa,ZAF,1975,0.2031872
South Africa,ZAF,1976,0.32686883
South Africa,ZAF,1977,0.33063716
South Africa,ZAF,1978,0.32750845
South Africa,ZAF,1979,0.1897624
South Africa,ZAF,1980,0.1540557
South Africa,ZAF,1981,0.22078526
South Africa,ZAF,1982,0.12594096
South Africa,ZAF,1983,0.07271273
South Africa,ZAF,1984,1.391218
South Africa,ZAF,1985,1.8297024
South Africa,ZAF,1986,3.0421507
South Africa,ZAF,1987,2.149858
South Africa,ZAF,1988,3.3674796
South Africa,ZAF,1989,3.666874
South Africa,ZAF,1990,2.5854933
South Africa,ZAF,1991,2.9103065
South Africa,ZAF,1992,2.8127954
South Africa,ZAF,1993,2.156223
South Africa,ZAF,1994,2.8490798
South Africa,ZAF,1995,3.1085815
South Africa,ZAF,1996,3.263233
South Africa,ZAF,1997,3.5106075
South Africa,ZAF,1998,3.8017104
South Africa,ZAF,1999,3.3950112
South Africa,ZAF,2000,3.540828
South Africa,ZAF,2001,2.9818933
South Africa,ZAF,2002,3.4763818
South Africa,ZAF,2003,3.4078038
South Africa,ZAF,2004,3.3799767
South Africa,ZAF,2005,2.7813725
South Africa,ZAF,2006,2.479469
South Africa,ZAF,2007,2.7319772
South Africa,ZAF,2008,2.9072192
South Africa,ZAF,2009,3.0222926
South Africa,ZAF,2010,3.033482
South Africa,ZAF,2011,3.1621647
South Africa,ZAF,2012,2.9396312
South Africa,ZAF,2013,3.1945152
South Africa,ZAF,2014,3.3656244
South Africa,ZAF,2015,3.2082028
South Africa,ZAF,2016,3.8613634
South Africa,ZAF,2017,4.1514077
South Africa,ZAF,2018,3.3021219
South Africa,ZAF,2019,3.8345666
South Africa,ZAF,2020,3.8577042
South Africa,ZAF,2021,4.247297
South Africa,ZAF,2022,4.3574123
South Africa,ZAF,2023,4.0907407
South Africa,ZAF,2024,4.0145545
South Africa,ZAF,2025,4.7317996
South Korea,KOR,1965,0.96753126
South Korea,KOR,1966,1.1090962
South Korea,KOR,1967,0.9306568
South Korea,KOR,1968,0.7897008
South Korea,KOR,1969,1.0092926
South Korea,KOR,1970,0.73946357
South Korea,KOR,1971,0.7390394
South Korea,KOR,1972,0.73879945
South Korea,KOR,1973,0.5588916
South Korea,KOR,1974,0.80131954
South Korea,KOR,1975,0.64154935
South Korea,KOR,1976,0.60915434
South Korea,KOR,1977,0.47480524
South Korea,KOR,1978,2.3315885
South Korea,KOR,1979,2.709426
South Korea,KOR,1980,2.7624724
South Korea,KOR,1981,2.4164782
South Korea,KOR,1982,2.783066
South Korea,KOR,1983,5.7285576
South Korea,KOR,1984,6.700997
South Korea,KOR,1985,8.681821
South Korea,KOR,1986,12.703073
South Korea,KOR,1987,15.857046
South Korea,KOR,1988,14.187017
South Korea,KOR,1989,15.493034
South Korea,KOR,1990,15.276153
South Korea,KOR,1991,14.168465
South Korea,KOR,1992,12.623558
South Korea,KOR,1993,11.924592
South Korea,KOR,1994,10.989788
South Korea,KOR,1995,11.557601
South Korea,KOR,1996,11.527452
South Korea,KOR,1997,10.974018
South Korea,KOR,1998,13.998098
South Korea,KOR,1999,14.721442
South Korea,KOR,2000,14.708811
South Korea,KOR,2001,14.666887
South Korea,KOR,2002,14.936537
South Korea,KOR,2003,15.806241
South Korea,KOR,2004,15.487156
South Korea,KOR,2005,16.785627
South Korea,KOR,2006,16.685932
South Korea,KOR,2007,15.670738
South Korea,KOR,2008,16.264387
South Korea,KOR,2009,15.867862
South Korea,KOR,2010,14.865681
South Korea,KOR,2011,14.813192
South Korea,KOR,2012,14.349881
South Korea,KOR,2013,13.434362
South Korea,KOR,2014,15.170602
South Korea,KOR,2015,15.823807
South Korea,KOR,2016,15.205817
South Korea,KOR,2017,14.126705
South Korea,KOR,2018,12.902262
South Korea,KOR,2019,14.357325
South Korea,KOR,2020,16.459421
South Korea,KOR,2021,15.840964
South Korea,KOR,2022,17.366617
South Korea,KOR,2023,18.211262
South Korea,KOR,2024,18.787535
South Korea,KOR,2025,18.730234
South and Central America (EI),,1965,3.9198546
South and Central America (EI),,1966,4.0707507
South and Central America (EI),,1967,4.131464
South and Central America (EI),,1968,4.118213
South and Central America (EI),,1969,4.238968
South and Central America (EI),,1970,4.879118
South and Central America (EI),,1971,5.370203
South and Central America (EI),,1972,5.572413
South and Central America (EI),,1973,5.5739474
South and Central America (EI),,1974,6.109974
South and Central America (EI),,1975,6.8022966
South and Central America (EI),,1976,7.1819086
South and Central America (EI),,1977,7.4634547
South and Central America (EI),,1978,8.119971
South and Central America (EI),,1979,8.652909
South and Central America (EI),,1980,9.371642
South and Central America (EI),,1981,9.611195
South and Central America (EI),,1982,10.425165
South and Central America (EI),,1983,11.73686
South and Central America (EI),,1984,12.895253
South and Central America (EI),,1985,14.01706
South and Central America (EI),,1986,14.225565
South and Central America (EI),,1987,14.692092
South and Central America (EI),,1988,14.642648
South and Central America (EI),,1989,14.935075
South and Central America (EI),,1990,15.542526
South and Central America (EI),,1991,15.994736
South and Central America (EI),,1992,15.706558
South and Central America (EI),,1993,16.05685
South and Central America (EI),,1994,15.997592
South and Central America (EI),,1995,15.829046
South and Central America (EI),,1996,15.801646
South and Central America (EI),,1997,15.716949
South and Central America (EI),,1998,15.367845
South and Central America (EI),,1999,15.591303
South and Central America (EI),,2000,15.296433
South and Central America (EI),,2001,14.950212
South and Central America (EI),,2002,15.53806
South and Central America (EI),,2003,16.134039
South and Central America (EI),,2004,15.706313
South and Central America (EI),,2005,15.970343
South and Central America (EI),,2006,15.966047
South and Central America (EI),,2007,16.30626
South and Central America (EI),,2008,16.84611
South and Central America (EI),,2009,17.85613
South and Central America (EI),,2010,17.710545
South and Central America (EI),,2011,17.695057
South and Central America (EI),,2012,17.14464
South and Central America (EI),,2013,17.11383
South and Central America (EI),,2014,17.140154
South and Central America (EI),,2015,17.817207
South and Central America (EI),,2016,18.457512
South and Central America (EI),,2017,19.092564
South and Central America (EI),,2018,20.543886
South and Central America (EI),,2019,21.25487
South and Central America (EI),,2020,23.298841
South and Central America (EI),,2021,21.381796
South and Central America (EI),,2022,22.139654
South and Central America (EI),,2023,23.025366
South and Central America (EI),,2024,24.045918
South and Central America (EI),,2025,24.714657
Spain,ESP,1965,6.586939
Spain,ESP,1966,8.298752
Spain,ESP,1967,6.1701617
Spain,ESP,1968,6.394754
Spain,ESP,1969,7.692632
Spain,ESP,1970,6.47126
Spain,ESP,1971,7.612967
Spain,ESP,1972,8.920822
Spain,ESP,1973,7.7163997
Spain,ESP,1974,7.984215
Spain,ESP,1975,7.1688013
Spain,ESP,1976,5.9365773
Spain,ESP,1977,8.154177
Spain,ESP,1978,8.674247
Spain,ESP,1979,8.504823
Spain,ESP,1980,5.5849347
Spain,ESP,1981,6.121634
Spain,ESP,1982,6.4446816
Spain,ESP,1983,7.065914
Spain,ESP,1984,11.819832
Spain,ESP,1985,13.634059
Spain,ESP,1986,15.790062
Spain,ESP,1987,16.564178
Spain,ESP,1988,19.804958
Spain,ESP,1989,18.36631
Spain,ESP,1990,18.606306
Spain,ESP,1991,18.554329
Spain,ESP,1992,16.759571
Spain,ESP,1993,18.089241
Spain,ESP,1994,17.518738
Spain,ESP,1995,16.425804
Spain,ESP,1996,17.866875
Spain,ESP,1997,16.491005
Spain,ESP,1998,16.581047
Spain,ESP,1999,14.914336
Spain,ESP,2000,15.466041
Spain,ESP,2001,16.304258
Spain,ESP,2002,14.74985
Spain,ESP,2003,15.561834
Spain,ESP,2004,14.972408
Spain,ESP,2005,12.927467
Spain,ESP,2006,14.032756
Spain,ESP,2007,13.528309
Spain,ESP,2008,15.24872
Spain,ESP,2009,16.628117
Spain,ESP,2010,20.219154
Spain,ESP,2011,19.268982
Spain,ESP,2012,20.674591
Spain,ESP,2013,21.652292
Spain,ESP,2014,22.116741
Spain,ESP,2015,20.595673
Spain,ESP,2016,21.523537
Spain,ESP,2017,19.808569
Spain,ESP,2018,20.832273
Spain,ESP,2019,21.140615
Spain,ESP,2020,25.501204
Spain,ESP,2021,24.367188
Spain,ESP,2022,23.397781
Spain,ESP,2023,25.888071
Spain,ESP,2024,25.831617
Spain,ESP,2025,25.57657
Sri Lanka,LKA,1965,3.7476199
Sri Lanka,LKA,1966,3.9898708
Sri Lanka,LKA,1967,4.00222
Sri Lanka,LKA,1968,4.4905915
Sri Lanka,LKA,1969,5.0587378
Sri Lanka,LKA,1970,4.0420814
Sri Lanka,LKA,1971,4.458404
Sri Lanka,LKA,1972,4.3533173
Sri Lanka,LKA,1973,3.394861
Sri Lanka,LKA,1974,5.934554
Sri Lanka,LKA,1975,6.163065
Sri Lanka,LKA,1976,6.4970236
Sri Lanka,LKA,1977,6.631669
Sri Lanka,LKA,1978,7.1857386
Sri Lanka,LKA,1979,7.327556
Sri Lanka,LKA,1980,7.3575006
Sri Lanka,LKA,1981,7.452869
Sri Lanka,LKA,1982,7.024674
Sri Lanka,LKA,1983,5.226037
Sri Lanka,LKA,1984,9.049068
Sri Lanka,LKA,1985,11.403411
Sri Lanka,LKA,1986,12.094103
Sri Lanka,LKA,1987,9.243061
Sri Lanka,LKA,1988,11.574608
Sri Lanka,LKA,1989,13.142797
Sri Lanka,LKA,1990,13.250942
Sri Lanka,LKA,1991,13.13502
Sri Lanka,LKA,1992,11.016434
Sri Lanka,LKA,1993,13.817644
Sri Lanka,LKA,1994,13.718522
Sri Lanka,LKA,1995,14.148928
Sri Lanka,LKA,1996,8.911531
Sri Lanka,LKA,1997,9.195813
Sri Lanka,LKA,1998,9.912746
Sri Lanka,LKA,1999,9.829047
Sri Lanka,LKA,2000,6.7868414
Sri Lanka,LKA,2001,6.7900453
Sri Lanka,LKA,2002,5.5994363
Sri Lanka,LKA,2003,6.820345
Sri Lanka,LKA,2004,6.211545
Sri Lanka,LKA,2005,6.278127
Sri Lanka,LKA,2006,8.063048
Sri Lanka,LKA,2007,6.5921755
Sri Lanka,LKA,2008,7.4308767
Sri Lanka,LKA,2009,6.9108725
Sri Lanka,LKA,2010,9.756764
Sri Lanka,LKA,2011,7.0988307
Sri Lanka,LKA,2012,4.9026637
Sri Lanka,LKA,2013,10.861553
Sri Lanka,LKA,2014,6.4308953
Sri Lanka,LKA,2015,8.130673
Sri Lanka,LKA,2016,5.2426095
Sri Lanka,LKA,2017,4.8725452
Sri Lanka,LKA,2018,7.28837
Sri Lanka,LKA,2019,5.813307
Sri Lanka,LKA,2020,6.943641
Sri Lanka,LKA,2021,9.848742
Sri Lanka,LKA,2022,10.952987
Sri Lanka,LKA,2023,9.702207
Sri Lanka,LKA,2024,10.665665
Sri Lanka,LKA,2025,12.373144
Sweden,SWE,1965,15.384423
Sweden,SWE,1966,13.824927
Sweden,SWE,1967,14.856153
Sweden,SWE,1968,13.446916
Sweden,SWE,1969,11.1599455
Sweden,SWE,1970,10.375046
Sweden,SWE,1971,13.409424
Sweden,SWE,1972,14.52465
Sweden,SWE,1973,15.951691
Sweden,SWE,1974,16.649769
Sweden,SWE,1975,22.64341
Sweden,SWE,1976,22.764696
Sweden,SWE,1977,25.288942
Sweden,SWE,1978,24.313839
Sweden,SWE,1979,22.257902
Sweden,SWE,1980,26.623138
Sweden,SWE,1981,33.580505
Sweden,SWE,1982,34.969513
Sweden,SWE,1983,39.65321
Sweden,SWE,1984,44.38706
